RLOI_ID|Value|Units|Location (Longtitude| Latitude)|ThresholdComment|Short Name|Description|Type|ObsFloodYear|ObsFloodMonth|Source
2022|5|mALD|-2.215519|52.065785|2 properties affected at East Waterside (use private pumps)|Property flooding East Waterside|Flooding to properties at East Waterside|Property Impact|||Flood Resiliance
2022|4.74|mALD|-2.221236|52.066007|Hanley Road closes (approx) / Hanley Rd cottages|Flooding to Hanley Road|Flooding to Hanley Road |Road Impact|||Flood Resiliance
2022|4.85|mALD|-2.237756|52.080471|Isolated property at Hanley Castle|Property flooding Hanley Castle|Flooding to properties at Hanley Castle|Property Impact|||Flood Resiliance
2031|6.2|mALD|-2.226207|51.948814|B4213 Haw Bridge Road flooded ~1 foot|Flooding on B4231|Flooding to B4231 at Haw Bridge Road|Road Impact|||Flood Resiliance
2031|4.7|mALD|-2.212407|51.953368|Gass Road flooding cuts off Coal House Inn and Severnside Cottage caravan site at Apperley.|Flooding on Gabb Lane|Flooding to Gabb Lane|Road Impact|||Flood Resiliance
2031|4.9|mALD|-2.221684|51.932487|1 in 2yr Leigh Court floodbanks overtop|Defence at Leigh Court|Overflowing at Leigh Court flood defences|Defence Impact|||Flood Resiliance
2031|5.1|mALD|-2.227447|51.949135|Haw Bridge properties, up to 5  – Leigh Storage Full|Property flooding Haw Bridge|Flooding to properties at Haw Bridge|Property Impact|||Flood Resiliance
2031|5.4|mALD|-2.215319|51.945824|B4213 Haw Bridge Road flooded at Wainlodes Junction|Flooding on B4213|Flooding on the B4213 at Haw Bridge Road at Wainlodes Junction|Road Impact|||Flood Resiliance
2036|4.5|mALD|-2.746056|52.705945|Coleham Head road crossingWater in gutters, Raven Meadows at the bus station|Flooding on Coleham Head|Flooding at Coleham Head road crossing|Road Impact|||Flood Resiliance
2036|3.2|mALD|-2.684315|52.672153|Atcham to Cross Houses road starts flooding|Flooding on roads from Atcham to Cross Houses|Flooding on roads from Atcham to Cross Houses|Road Impact|||Flood Resiliance
2036|3.6|mALD|-2.749462|52.705065|St Julians Friars car park starts flooding|Flooding on St Juliens Friars|Flooding at St Julians Friars car park |Location Impact|||Flood Resiliance
2036|3.9|mALD|-2.755518|52.716199|Water in gutters, Coton Manor. Water on B5067, Berwick Road|Flooding on Berwick Road|Flooding on B5067 Berwick Road|Road Impact|||Flood Resiliance
2036|4.7|mALD|-2.75553|52.691867|B4380 / old A5 lane floods & onto bridge|Flooding on B4380|Flooding on B4380 (old A5 lane) onto bridge|Road Impact|||Flood Resiliance
2038|3.2|mALD|-2.206823|52.461683|Significant flooding expected|Flooding in Stourton|Flooding expected at this level in Stourton|Location Impact|||Flood Resiliance
2039|4.6|mALD|-2.223449|52.179608|Diglis Dock Road start to flood|Flooding to Diglis Dock Road|Flooding on Diglis Dock Road|Road Impact|||Flood Resiliance
2039|4.7|mALD|-2.224234|52.191076|Browns Restaurant starts to flood|Property flooding Quay Street|Flooding to property on Quay Street|Property Impact|||Flood Resiliance
2039|4.73|mALD|-2.221983|52.185327|21 Diglis Avenue flooded|Property flooding Diglis Avenue|Flooding to properties on Diglis Avenue|Property Impact|||Flood Resiliance
2039|4.9|mALD|-2.221892|52.19052|A44 New Road starts to flood|Flooding on A44 |Flooding on A44 New Road|Road Impact|||Flood Resiliance
2039|5.1|mALD|-2.221892|52.19052|Wider area of Diglis Avenue affected|Property flooding Diglis Avenue|Flooding to further properties on Diglis Avenue|Property Impact|||Flood Resiliance
2040|4.4|mALD|-2.287111|52.176223|Minor roads at Bransford Bridge; Road outside ‘The Fox Inn’ starts to flood|Flooding minor roads Bransford Bridge|Flooding to minor roads at Bransford Bridge|Road Impact|||Flood Resiliance
2041|4.3|mALD|-2.234204|51.952203|Access & properties at Tirley compromised|Property flooding Tirley|Flooding to properties at Tirley|Property Impact|||Flood Resiliance
2041|4.2|mALD|-2.164269|51.989766|Mill Avon riverside property|Property flooding Mil Avon|Flooding at Mill Avon riverside properties |Property Impact|||Flood Resiliance
2041|4.25|mALD|-2.177757|51.984585|Lower Lode Inn starts to flood|Property flooding Lower Lode|Flooding at Lower Lode|Property Impact|||Flood Resiliance
2041|4.6|mALD|-2.135861|51.987561|Low property in Walton Cardiff|Property flooding Walton Cardiff|Flooding to properties at Walton Cardiff |Property Impact|||Flood Resiliance
2041|4.5|mALD|-2.156638|51.99263|Ashchurch Rd floods (after Morrisons lights), Church St near Abbey, Riversmeet Access compromised|Flooding to Ashchurch Road|Flooding to Ashchurch Road|Road Impact|||Flood Resiliance
2051|5.65|mALD|-2.336814|51.850699|5.65 – 5.9 – Closure of A48 at Minsterworth|Flooding to A48|Flooding closes A48 at Minsterworth|Road Impact|||Flood Resiliance
2051|6.3|mALD|-2.348112|51.848265|Oakle Street, Minsterworth|Flooding to Oakle Street|Flooding at Oakle Street, Minsterworth |Road Impact|||Flood Resiliance
2058|3.4|mALD|-2.578029|52.641348|Floodplain starts flooding at Leighton|Flooding at Leighton|Flooding on floodplain at Leighton|Location Impact|||Flood Resiliance
2058|5.3|mALD|-2.842543|52.732093|properties on The Wharfage protected by temporary defences. B4380 floods at Cressage Bridge|Flooding on B4380|Flooding on B4380 at Cressage Bridge|Road Impact|||Flood Resiliance
2058|6.8|mALD|-2.475107|52.626916|B4373 outside the Bird in Hand pub, near Jackfield Bridge starts to flood|Flooding on B4373|Flooding on B4373 near Jackfield Bridge |Road Impact|||Flood Resiliance
2058|5.8|mALD|-2.49405|52.630692|Dale End Road, Ironbridge, and Buildwas Road near Ironbridge Power Station, start to flood|Flooding on Dale End|Flooding to Dale End|Road Impact|||Flood Resiliance
2058|5.8|mALD|-2.505652|52.633453|Dale End Road, Ironbridge, and Buildwas Road near Ironbridge Power Station, start to flood|Flooding on Buildwas Road|Flooding to Buildwas Road|Road Impact|||Flood Resiliance
2058|6.6|mALD|-2.505652|52.633453|Property on Buildwas Road starts to flood. Buildwas Road flood downstream of Buildwas Bridge|Property flooding Buildwas Road|Flooding to property on Ironbridge|Property Impact|||Flood Resiliance
2058|6.6|mALD|-2.505341|52.633196|Property on Buildwas Road starts to flood. Buildwas Road flood downstream of Buildwas Bridge|Flooding on Buildwas Road|Flooding on Buildwas Road downstream of Buildwas Bridge|Road Impact|||Flood Resiliance
2058|6.7|mALD|-2.45419|52.628148|Coalport Road at junction with Blists Hill Road starts to flood|Flooding on Coalport Road|Flooding on Coalport Road at junction with Blists Hill Road|Road Impact|||Flood Resiliance
2058|7.2|mALD|-2.604962|52.63346|A458 at Cressage straight floods|Flooding on A458|Flooding on A458 at Cressage|Road Impact|||Flood Resiliance
2059|7.07|mALD|-2.343113|51.808654|Longney Crib defences overtop|Defence at Longney Crib|Overflowing of flood defences at Longney Crib |Defence Impact|||Flood Resiliance
2063|3.8|mALD|-2.267993|51.888783|A417 at Maisemore close to flooding: TIDAL|Flooding on A417|Flooding on A417 at Maisemore|Road Impact|||Flood Resiliance
2063|4.2|mALD|-2.249103|51.884743|Further houses on Sandhurst Lane|Property flooding Sandhurst Lane|Flooding to properties on Sandhurst Lane|Property Impact|||Flood Resiliance
2063|4.3|mALD|-2.237651|51.883509|4.3–4.4 A38 close to flooding in Longford & Norton. Agricultural defences Minsterworth (2 properties - Riverside Sandhurst Lane), Rea Lane access|Flooding on A38|Flooding on A38 at Longford|Road Impact|||Flood Resiliance
2063|4.5|mALD|-2.26766|51.873803|Network Rail shut rail-line along A40 at Over -Sudmeadow Road Defence|Flooding on railway line|Flooding on the railway line along the A40 at Over|Rail Impact|||Flood Resiliance
2063|4.7|mALD|-2.208208|51.915134|A38 Tewkesbury Road at Norton|Flooding on A38|Flooding on A38 Tewkesbury Road at Norton|Road Impact|||Flood Resiliance
2065|3.8|mALD|-2.719653|52.372489|3.8-3.9 First properties on Corve Street start to be affected; Unicorn Inn at the bottom and CE Smith’s garage at the top.|Property flooding Corve Street|Flooding to properties on Corve Street|Property Impact|||Flood Resiliance
2067|6.2|mALD|-2.993184|52.735474|Argae starts overtopping in isolated places, starting at Acre Lane|Defence at Acre Lane|Overflowing of flood defences on Acre Lane|Defence Impact|||Flood Resiliance
2067|6.35|mALD|-2.947641|52.747452|Pentre argae overtops at Buckley Farm|Defence at Buckley Farm|Overflowing of flood defences at Buckley Farm|Defence Impact|||Flood Resiliance
2069|3.4|mALD|-2.415274|52.53275|Footpath from Bylet to Wellmeadow, footpath by Tackle Shop & Severn Park start to flood|Flooding at Bylet|Flooding of footpath from Bylet to Wellmeadow|Location Impact|||Flood Resiliance
2069|3.4|mALD|-2.415436|52.536694|Footpath from Bylet to Wellmeadow, footpath by Tackle Shop & Severn Park start to flood|Flooding at Severn Park|Flooding of footpath by Tackle Shop & Severn Park|Location Impact|||Flood Resiliance
2069|3.7|mALD|-2.415042|52.533281|Doctors Lane road, Bridgnorth and Severnside South road, Bridgnorth.|Flooding at Severn Side Road|Flooding on Doctors Lane Road and Severnside South Road at Bridgnorth |Road Impact|||Flood Resiliance
2069|4.1|mALD|-2.375633|52.45304|Holiday cottages at Highley start to flood|Property flooding Highley|Flooding to properties at Highley|Property Impact|||Flood Resiliance
2069|4.2|mALD|-2.415514|52.535747|First property, Whitbrook Bungalow Bridgnorth & vehicular access to Severn Terrace start to flood|Flooding on Severn Terrace|Flooding to roads on Severn Terrace|Road Impact|||Flood Resiliance
2069|4.45|mALD|-2.415514|52.535747|Water close to door guards on Severn Terrace, Bridgnorth with IPP (1 property)|Property flooding Severn Terrace|Flooding to properteis on Severn Terrace|Property Impact|||Flood Resiliance
2069|4.8|mALD|-2.317588|52.376632|Sutton Wharf – 1-2 Foundry Cottage lowest property|Property flooding Foundry Cottage|Flooding to properties is possible|Property Impact|||Flood Resiliance
2069|5.9|mALD|-2.417246|52.531109|Kings Loade Estate, Bridgnorth|Property flooding Kings Loade|Flooding to Kings Loade, Bridgnorth|Property Impact|||Flood Resiliance
2069|4|mALD|-2.415514|52.535747|Quatford caravan park floods, Yard of Mouse & Moon garden centre floods & on road at Severn Terrace|Flooding on Severn Terrace|Flooding to roads on Severn Terrace|Road Impact|||Flood Resiliance
2069|4.5|mALD|-2.416745|52.535061|Riverside, Bridgnorth starts to flood & caravan parks. Upper Arley 1 prop  & 6 props at Highley|Property flooding Riverside|Flooding to property at Riverside, Bridgnorth|Property Impact|||Flood Resiliance
2069|4.5|mALD|-2.368424|52.445781|Riverside, Bridgnorth starts to flood & caravan parks. Upper Arley 1 prop  & 6 props at Highley|Property flooding Highley|Flooding to properties at Highley|Property Impact|||Flood Resiliance
2069|4.6|mALD|-2.415514|52.535747|Further properties (up to 5) on Severn Terrace, Bridgnorth|Property flooding Severn Terrace|Flooding to further properties on Severn Terrace|Property Impact|||Flood Resiliance
2069|4.7|mALD|-2.409422|52.542978|Severn Terrace, Bridgnorth starts to flood. A442 upstream of Bridgnorth. Fort Pendlestone: 13-19 Telford Rd.|Flooding on A442|Flooding on A442 upstream of Bridgnorth|Road Impact|||Flood Resiliance
2069|4.9|mALD|-2.373168|52.476236|Restricted access to Hampton Loade (left bank)|Flooding at Hampton Loade|Flooding at Hampton Load|Location Impact|||Flood Resiliance
2069|5.1|mALD|-2.386661|52.436177|B4555 at bottom of Chelmarsh Bank|Flooding on B4555|Flooding on B4555|Road Impact|||Flood Resiliance
2069|5.3|mALD|-2.4171|52.533461|Underhill St. starts to flood|Flooding on Underhill Street|Flooding to Underhill Street commences|Road Impact|||Flood Resiliance
2069|5.4|mALD|-2.414359|52.529473|Wellmeadow Estate, Bridgnorth – Wellmeadow Estate & Mill St. start to flood|Flooding on Wellmeadow|Flooding to Wellmeadow commences|Location Impact|||Flood Resiliance
2071|9.9|mALD|-2.45952|51.692726|Low lying land and road at the Berkeley Arms Inn, Purton|Flooding to roads  |Flooding on roads and low lying land|Property Impact|||Flood Resiliance
2078|6.2|mALD|-2.189413|51.964959|Deerhurst defences overtop|Defence at Deerhurst|Overflowing at Deerhurst flood defences|Defence Impact|||Flood Resiliance
2234|3.6|mALD|-1.9035|52.122677|Offenham caravan park|Flooding at caravan park|Flooding at caravan park|Property Impact|||Flood Resiliance
2234|4.5|mALD|-1.885853|52.14672|Isolated properties in Abbotts Salford, Cleeve Prior and Offenham. The B4510. Low lying properties near to George Billington Lock, low lying properties on Anchor Lane & properties near to Harvington Mill.|Property flooding Abbotts Salford|Flooding to properties in Abbotts Salford|Property Impact|||Flood Resiliance
2234|4.5|mALD|-1.884187|52.144464|Isolated properties in Abbotts Salford, Cleeve Prior and Offenham. The B4510. Low lying properties near to George Billington Lock, low lying properties on Anchor Lane & properties near to Harvington Mill.|Property flooding Cleeve Prior|Flooding to isolated properties in Cleeve Prior|Property Impact|||Flood Resiliance
2234|4.5|mALD|-1.927887|52.110686|Isolated properties in Abbotts Salford, Cleeve Prior and Offenham. The B4510. Low lying properties near to George Billington Lock, low lying properties on Anchor Lane & properties near to Harvington Mill.|Property flooding Offenham|Flooding to isolated properties in Offenham|Property Impact|||Flood Resiliance
2234|4.5|mALD|-1.901575|52.12323|Isolated properties in Abbotts Salford, Cleeve Prior and Offenham. The B4510. Low lying properties near to George Billington Lock, low lying properties on Anchor Lane & properties near to Harvington Mill.|Flooding on B4510|Flooding on the B4510|Road Impact|||Flood Resiliance
2234|4.5|mALD|-1.906104|52.123303|Isolated properties in Abbotts Salford, Cleeve Prior and Offenham. The B4510. Low lying properties near to George Billington Lock, low lying properties on Anchor Lane & properties near to Harvington Mill.|Property at Anchor Lane|Flooding to properties on Anchor Lane|Property Impact|||Flood Resiliance
2234|4.5|mALD|-1.905613|52.130001|Isolated properties in Abbotts Salford, Cleeve Prior and Offenham. The B4510. Low lying properties near to George Billington Lock, low lying properties on Anchor Lane & properties near to Harvington Mill.|Property at Harvington Mill|Flooding to properties near to Harvington Mill|Property Impact|||Flood Resiliance
2081|7.1|mALD|-2.231583|52.147646|Callow End: 6 properties Beauchamp Lane & 4 properties Lower Ferry Lane flooded|Property at Beauchamp Lane|Flooding to properties at Beauchamp Lane, Callow End|Property Impact|||Flood Resiliance
2081|7.1|mALD|-2.236915|52.136828|Callow End: 6 properties Beauchamp Lane & 4 properties Lower Ferry Lane flooded|Property at Lower Ferry Lane|Flooding to properties at Lower Ferry Lane, Callow End|Property Impact|||Flood Resiliance
2081|6|mALD|-2.22366|52.141598|Court Meadow Caravan Park begins to flood and water at base of Powick flood bank|Flooding at caravan park|Flooding at caravan park|Property Impact|||Flood Resiliance
2175|0.76|mALD|-2.150871|51.721316|Up to 6 properties affected in Chalford Bottom|Property at Chalford Bottoms|Flooding to properties at Chalford Bottoms|Property Impact|||Flood Resiliance
2086|3.26|mALD|-2.722632|52.361887|Linney car park in Ludlow floods|Flooding at car park|Flooding at car park in Ludlow|Location Impact|||Flood Resiliance
2092|4.5|mALD|-2.23154|52.193695|Highways monitor surface water along Hylton Road|Flooding on Hylton Road|Flooding on Hylton Road from surface water|Road Impact|||Flood Resiliance
2092|4.7|mALD|-2.237463|52.203396|Flooding starts upstream end of Pitchcroft|Flooding at The Pitchcroft|Flooding at upstream end of The Pitchcroft|Location Impact|||Flood Resiliance
2092|4.75|mALD|-2.232764|52.205046|Waterworks Road properties & Pitchcroft Lane|Property flooding Pitchcroft Lane|Flooding to properties on Pitchcroft Lane|Property Impact|||Flood Resiliance
2092|4.75|mALD|-2.233064|52.206578|Waterworks Road properties & Pitchcroft Lane|Property flooding Waterworks Road|Flooding to properties on Waterwork Road|Property Impact|||Flood Resiliance
